id,player_id,version,overall,price,image_url,sm,wf,preferred_foot,accele_type,body_type,club_id,league_id,card_type
8923,73002,fc27,67,0,,3,3,Right,Controlled,Average,454,4,NORMAL
8924,73044,fc27,67,0,,2,2,Right,Controlled,Average,463,13,NORMAL
8925,73050,fc27,67,0,,3,3,Right,Controlled,Average,554,46,NORMAL
8926,73057,fc27,67,0,,4,3,Left,Controlled,Average,454,4,NORMAL
8927,73082,fc27,67,0,,2,3,Right,Controlled,Average,562,43,NORMAL
8928,73083,fc27,67,0,,2,2,Right,Controlled,Average,562,43,NORMAL
8929,73092,fc27,67,0,,3,2,Right,Controlled,Average,590,27,NORMAL
8930,73094,fc27,67,0,,3,3,Right,Controlled,Average,209,33,NORMAL
8931,73121,fc27,67,0,,2,3,Right,Controlled,Average,638,40,NORMAL
8932,73136,fc27,67,0,,2,2,Right,Controlled,Average,458,22,NORMAL
8933,73188,fc27,67,0,,2,3,Right,Controlled,Average,674,40,NORMAL
8934,73196,fc27,67,0,,2,3,Right,Controlled,Average,429,19,NORMAL
8935,73200,fc27,67,0,,2,3,Right,Controlled,Average,471,42,NORMAL
8936,73282,fc27,67,0,,2,3,Right,Controlled,Average,464,30,NORMAL
8937,73301,fc27,67,0,,2,3,Right,Controlled,Average,663,26,NORMAL
8938,73318,fc27,67,0,,3,3,Right,Controlled,Average,494,30,NORMAL
8939,73409,fc27,67,0,,1,2,Right,Controlled,Average,645,30,NORMAL
8940,73412,fc27,67,0,,2,3,Right,Controlled,Average,464,30,NORMAL
8941,73414,fc27,67,0,,3,3,Right,Controlled,Average,464,30,NORMAL
8942,73447,fc27,67,0,,3,3,Right,Controlled,Average,512,25,NORMAL
8943,73470,fc27,67,0,,2,2,Right,Controlled,Average,590,27,NORMAL
8944,73503,fc27,67,0,,2,3,Right,Controlled,Average,680,54,NORMAL
8945,73540,fc27,67,0,,3,3,Right,Controlled,Average,225,30,NORMAL
8946,73558,fc27,67,0,,2,3,Right,Controlled,Average,14,2,NORMAL
8947,73575,fc27,67,0,,1,2,Right,Controlled,Average,244,9,NORMAL
8948,73582,fc27,67,0,,3,5,Right,Controlled,Average,220,34,NORMAL
8949,73596,fc27,67,0,,2,2,Right,Controlled,Average,383,13,NORMAL
8950,73652,fc27,67,0,,2,2,Right,Controlled,Average,156,9,NORMAL
8951,73657,fc27,67,0,,2,3,Left,Controlled,Average,451,39,NORMAL
8952,73756,fc27,67,0,,2,3,Right,Controlled,Average,118,8,NORMAL
8953,73767,fc27,67,0,,2,3,Right,Controlled,Average,424,42,NORMAL
8954,73865,fc27,67,0,,3,4,Left,Controlled,Average,316,7,NORMAL
8955,73877,fc27,67,0,,3,3,Left,Controlled,Average,262,7,NORMAL
8956,74080,fc27,67,0,,2,3,Right,Controlled,Average,484,42,NORMAL
8957,74088,fc27,67,0,,2,2,Left,Controlled,Average,641,30,NORMAL
8958,74109,fc27,67,0,,3,4,Right,Controlled,Average,595,39,NORMAL
8959,74115,fc27,67,0,,3,4,Left,Controlled,Average,318,40,NORMAL
8960,74153,fc27,67,0,,2,3,Left,Controlled,Average,499,17,NORMAL
8961,74187,fc27,67,0,,1,3,Right,Controlled,Average,243,38,NORMAL
8962,74209,fc27,67,0,,4,3,Right,Controlled,Average,523,30,NORMAL
8963,74232,fc27,67,0,,2,3,Right,Controlled,Average,580,35,NORMAL
8964,74314,fc27,67,0,,2,2,Left,Controlled,Average,463,13,NORMAL
8965,74387,fc27,67,0,,3,3,Right,Controlled,Average,296,32,NORMAL
8966,74442,fc27,67,0,,2,3,Left,Controlled,Average,273,5,NORMAL
8967,74490,fc27,67,0,,3,3,Right,Controlled,Average,599,42,NORMAL
8968,74501,fc27,67,0,,2,3,Right,Controlled,Average,567,42,NORMAL
8969,74515,fc27,67,0,,2,3,Right,Controlled,Average,463,13,NORMAL
8970,74545,fc27,67,0,,2,3,Right,Controlled,Average,645,30,NORMAL
8971,74741,fc27,67,0,,2,3,Right,Controlled,Average,26,1,NORMAL
8972,74742,fc27,67,0,,3,3,Left,Controlled,Average,172,29,NORMAL
8973,74754,fc27,67,0,,2,3,Right,Controlled,Average,141,1,NORMAL
8974,74759,fc27,67,0,,3,3,Right,Controlled,Average,107,3,NORMAL
8975,74784,fc27,67,0,,2,3,Left,Controlled,Average,192,7,NORMAL
8976,74788,fc27,67,0,,2,3,Right,Controlled,Average,523,30,NORMAL
8977,74824,fc27,67,0,,2,3,Right,Controlled,Average,201,20,NORMAL
8978,74839,fc27,67,0,,2,3,Right,Controlled,Average,395,20,NORMAL
8979,74924,fc27,67,0,,2,2,Right,Controlled,Average,471,42,NORMAL
8980,75081,fc27,67,0,,2,3,Right,Controlled,Average,400,17,NORMAL
8981,75184,fc27,67,0,,2,2,Right,Controlled,Average,328,10,NORMAL
8982,75229,fc27,67,0,,3,3,Right,Controlled,Average,175,31,NORMAL
8983,75236,fc27,67,0,,2,1,Left,Controlled,Average,166,7,NORMAL
8984,75369,fc27,67,0,,2,2,Right,Controlled,Average,394,53,NORMAL
8985,75423,fc27,67,0,,2,3,Right,Controlled,Average,273,5,NORMAL
8986,75535,fc27,67,0,,3,3,Left,Controlled,Average,560,21,NORMAL
8987,75736,fc27,67,0,,3,3,Right,Controlled,Average,58,4,NORMAL
8988,75790,fc27,67,0,,3,3,Right,Controlled,Average,399,54,NORMAL
8989,75894,fc27,67,0,,2,3,Right,Controlled,Average,565,21,NORMAL
8990,75936,fc27,67,0,,3,3,Left,Controlled,Average,641,30,NORMAL
8991,76062,fc27,67,0,,3,3,Left,Controlled,Average,263,22,NORMAL
8992,76133,fc27,67,0,,3,3,Left,Controlled,Average,454,4,NORMAL
8993,76228,fc27,67,0,,2,3,Right,Controlled,Average,357,22,NORMAL
8994,76289,fc27,67,0,,2,3,Right,Controlled,Average,479,25,NORMAL
8995,76323,fc27,67,0,,1,2,Right,Controlled,Average,13,8,NORMAL
8996,76325,fc27,67,0,,2,3,Right,Controlled,Average,13,8,NORMAL
8997,76331,fc27,67,0,,3,3,Right,Controlled,Average,99,16,NORMAL
8998,76333,fc27,67,0,,2,3,Right,Controlled,Average,118,8,NORMAL
8999,76428,fc27,67,0,,2,2,Left,Controlled,Average,221,18,NORMAL
9000,76477,fc27,67,0,,2,3,Right,Controlled,Average,540,25,NORMAL
9001,76483,fc27,67,0,,1,2,Right,Controlled,Average,343,20,NORMAL
9002,76485,fc27,67,0,,2,3,Right,Controlled,Average,19,8,NORMAL
9003,76638,fc27,67,0,,2,3,Left,Controlled,Average,572,25,NORMAL
9004,76646,fc27,67,0,,2,3,Right,Controlled,Average,604,25,NORMAL
9005,76683,fc27,67,0,,2,3,Right,Controlled,Average,635,35,NORMAL
9006,76720,fc27,67,0,,2,3,Right,Controlled,Average,518,20,NORMAL
9007,76744,fc27,67,0,,2,3,Right,Controlled,Average,309,47,NORMAL
9008,76756,fc27,67,0,,3,3,Left,Controlled,Average,147,2,NORMAL
9009,76905,fc27,67,0,,2,4,Right,Controlled,Average,288,20,NORMAL
9010,76917,fc27,67,0,,2,4,Right,Controlled,Average,371,20,NORMAL
9011,76924,fc27,67,0,,3,3,Right,Controlled,Average,498,4,NORMAL
9012,77029,fc27,67,0,,3,3,Right,Controlled,Average,228,20,NORMAL
9013,77045,fc27,67,0,,2,3,Right,Controlled,Average,149,17,NORMAL
9014,77098,fc27,67,0,,2,3,Right,Controlled,Average,76,15,NORMAL
9015,77149,fc27,67,0,,2,2,Left,Controlled,Average,412,43,NORMAL
9016,77320,fc27,67,0,,4,4,Left,Controlled,Average,559,48,NORMAL
9017,77359,fc27,67,0,,3,4,Left,Controlled,Average,636,35,NORMAL
9018,77364,fc27,67,0,,3,3,Right,Controlled,Average,126,5,NORMAL
9019,77376,fc27,67,0,,3,2,Right,Controlled,Average,259,40,NORMAL
9020,77449,fc27,67,0,,3,3,Right,Controlled,Average,397,32,NORMAL
9021,77520,fc27,67,0,,3,2,Left,Controlled,Average,373,26,NORMAL
9022,77528,fc27,67,0,,2,3,Right,Controlled,Average,641,30,NORMAL
9023,77559,fc27,67,0,,2,3,Right,Controlled,Average,150,7,NORMAL
9024,77615,fc27,67,0,,3,3,Left,Controlled,Average,292,42,NORMAL
9025,77664,fc27,67,0,,2,4,Right,Controlled,Average,210,21,NORMAL
9026,77671,fc27,67,0,,2,3,Right,Controlled,Average,229,7,NORMAL
9027,77712,fc27,67,0,,3,3,Right,Controlled,Average,278,43,NORMAL
9028,77757,fc27,67,0,,2,3,Right,Controlled,Average,176,5,NORMAL
9029,77799,fc27,67,0,,1,2,Right,Controlled,Average,63,8,NORMAL
9030,77826,fc27,67,0,,2,3,Right,Controlled,Average,356,5,NORMAL
9031,77863,fc27,67,0,,2,2,Left,Controlled,Average,395,20,NORMAL
9032,77882,fc27,67,0,,2,2,Right,Controlled,Average,541,61,NORMAL
9033,77951,fc27,67,0,,2,3,Left,Controlled,Average,507,25,NORMAL
9034,78085,fc27,67,0,,2,2,Left,Controlled,Average,597,35,NORMAL
9035,78086,fc27,67,0,,3,3,Right,Controlled,Average,597,35,NORMAL
9036,78087,fc27,67,0,,2,2,Right,Controlled,Average,597,35,NORMAL
9037,78106,fc27,67,0,,4,5,Right,Controlled,Average,3,3,NORMAL
9038,78314,fc27,67,0,,2,3,Right,Controlled,Average,557,39,NORMAL
9039,78765,fc27,67,0,,3,3,Left,Controlled,Average,216,5,NORMAL
9040,78793,fc27,67,0,,4,5,Right,Controlled,Average,681,40,NORMAL
9041,78934,fc27,67,0,,1,3,Right,Controlled,Average,265,42,NORMAL
9042,79016,fc27,67,0,,2,3,Right,Controlled,Average,292,42,NORMAL
9043,79017,fc27,67,0,,2,2,Right,Controlled,Average,292,42,NORMAL
9044,79029,fc27,67,0,,2,2,Right,Controlled,Average,315,21,NORMAL
9045,79069,fc27,67,0,,2,2,Left,Controlled,Average,308,42,NORMAL
9046,79089,fc27,67,0,,2,3,Right,Controlled,Average,567,42,NORMAL
9047,79098,fc27,67,0,,2,2,Left,Controlled,Average,226,37,NORMAL
9048,79158,fc27,67,0,,4,4,Right,Controlled,Average,567,42,NORMAL
9049,79186,fc27,67,0,,2,4,Right,Controlled,Average,200,2,NORMAL
9050,79239,fc27,67,0,,2,3,Right,Controlled,Average,28,8,NORMAL
9051,79252,fc27,67,0,,2,3,Left,Controlled,Average,536,46,NORMAL
9052,79430,fc27,67,0,,4,3,Right,Controlled,Average,448,55,NORMAL
9053,79448,fc27,67,0,,2,3,Right,Controlled,Average,460,13,NORMAL
9054,79459,fc27,67,0,,2,3,Right,Controlled,Average,624,30,NORMAL
9055,79503,fc27,67,0,,2,3,Right,Controlled,Average,498,4,NORMAL
9056,79525,fc27,67,0,,2,3,Right,Controlled,Average,531,54,NORMAL
9057,79542,fc27,67,0,,2,2,Right,Controlled,Average,197,10,NORMAL
9058,79547,fc27,67,0,,3,3,Right,Controlled,Average,216,5,NORMAL
9059,79675,fc27,67,0,,2,2,Right,Controlled,Average,7,6,NORMAL
9060,79731,fc27,67,0,,1,1,Right,Controlled,Average,139,9,NORMAL
9061,79764,fc27,67,0,,2,3,Right,Controlled,Average,224,18,NORMAL
9062,79816,fc27,67,0,,3,3,Right,Controlled,Average,498,4,NORMAL
9063,79821,fc27,67,0,,2,4,Right,Controlled,Average,134,20,NORMAL
9064,79913,fc27,67,0,,3,3,Right,Controlled,Average,271,12,NORMAL
9065,79918,fc27,67,0,,2,2,Right,Controlled,Average,107,3,NORMAL
9066,79935,fc27,67,0,,3,4,Right,Controlled,Average,581,26,NORMAL
9067,79947,fc27,67,0,,3,3,Right,Controlled,Average,443,19,NORMAL
9068,79958,fc27,67,0,,3,2,Left,Controlled,Average,24,10,NORMAL
9069,80114,fc27,67,0,,3,2,Left,Controlled,Average,395,20,NORMAL
9070,80314,fc27,67,0,,4,3,Left,Controlled,Average,121,3,NORMAL
9071,80593,fc27,67,0,,2,2,Right,Controlled,Average,383,13,NORMAL
9072,80600,fc27,67,0,,2,3,Right,Controlled,Average,465,11,NORMAL
9073,80621,fc27,67,0,,2,3,Right,Controlled,Average,119,8,NORMAL
9074,80630,fc27,67,0,,3,3,Right,Controlled,Average,377,42,NORMAL
9075,80679,fc27,67,0,,2,3,Right,Controlled,Average,147,2,NORMAL
9076,80719,fc27,67,0,,3,3,Right,Controlled,Average,641,30,NORMAL
9077,80781,fc27,67,0,,2,2,Right,Controlled,Average,568,19,NORMAL
9078,80808,fc27,67,0,,3,3,Right,Controlled,Average,482,30,NORMAL
9079,80862,fc27,67,0,,2,3,Right,Controlled,Average,424,42,NORMAL
9080,80872,fc27,67,0,,2,3,Right,Controlled,Average,348,51,NORMAL
9081,80882,fc27,67,0,,3,3,Left,Controlled,Average,231,33,NORMAL
9082,81320,fc27,67,0,,3,3,Left,Controlled,Average,110,21,NORMAL
9083,81324,fc27,67,0,,2,2,Left,Controlled,Average,383,13,NORMAL
9084,81342,fc27,67,0,,1,3,Right,Controlled,Average,422,46,NORMAL
9085,81383,fc27,67,0,,4,3,Left,Controlled,Average,71,14,NORMAL
9086,81707,fc27,67,0,,2,3,Right,Controlled,Average,409,56,NORMAL
9087,81809,fc27,67,0,,3,3,Left,Controlled,Average,371,20,NORMAL
9088,81863,fc27,67,0,,3,4,Right,Controlled,Average,6,2,NORMAL
9089,81948,fc27,67,0,,3,3,Right,Controlled,Average,56,7,NORMAL
9090,82176,fc27,67,0,,2,3,Right,Controlled,Average,149,17,NORMAL
9091,82286,fc27,67,0,,2,3,Right,Controlled,Average,680,54,NORMAL
9092,82330,fc27,67,0,,2,5,Right,Controlled,Average,565,21,NORMAL
9093,82746,fc27,67,0,,3,2,Right,Controlled,Average,100,13,NORMAL
9094,82967,fc27,67,0,,3,3,Right,Controlled,Average,318,40,NORMAL
9095,82975,fc27,67,0,,2,3,Right,Controlled,Average,567,42,NORMAL
9096,83030,fc27,67,0,,3,3,Left,Controlled,Average,119,8,NORMAL
9097,83044,fc27,67,0,,2,3,Right,Controlled,Average,569,35,NORMAL
9098,83066,fc27,67,0,,2,4,Right,Controlled,Average,71,14,NORMAL
9099,83154,fc27,67,0,,2,3,Left,Controlled,Average,95,8,NORMAL
9100,83212,fc27,67,0,,3,3,Right,Controlled,Average,682,30,NORMAL
9101,83222,fc27,67,0,,4,3,Right,Controlled,Average,462,13,NORMAL
9102,83229,fc27,67,0,,1,3,Right,Controlled,Average,142,6,NORMAL
9103,83235,fc27,67,0,,3,3,Right,Controlled,Average,129,3,NORMAL
9104,83263,fc27,67,0,,1,2,Right,Controlled,Average,23,8,NORMAL
9105,83283,fc27,67,0,,2,3,Right,Controlled,Average,28,8,NORMAL
9106,83285,fc27,67,0,,2,3,Right,Controlled,Average,28,8,NORMAL
9107,83287,fc27,67,0,,3,3,Right,Controlled,Average,251,27,NORMAL
9108,83424,fc27,67,0,,3,3,Left,Controlled,Average,43,8,NORMAL
9109,83463,fc27,67,0,,2,4,Right,Controlled,Average,393,9,NORMAL
9110,83476,fc27,67,0,,3,3,Left,Controlled,Average,25,4,NORMAL
9111,83535,fc27,67,0,,1,2,Right,Controlled,Average,41,8,NORMAL
9112,83547,fc27,67,0,,2,2,Right,Controlled,Average,389,47,NORMAL
9113,83550,fc27,67,0,,2,4,Right,Controlled,Average,218,21,NORMAL
9114,83602,fc27,67,0,,3,2,Left,Controlled,Average,285,9,NORMAL
9115,83623,fc27,67,0,,2,3,Right,Controlled,Average,77,1,NORMAL
9116,83626,fc27,67,0,,1,2,Right,Controlled,Average,189,25,NORMAL
9117,83635,fc27,67,0,,3,3,Right,Controlled,Average,547,32,NORMAL
9118,83637,fc27,67,0,,2,3,Right,Controlled,Average,543,32,NORMAL
9119,83751,fc27,67,0,,2,3,Right,Controlled,Average,25,4,NORMAL
9120,84219,fc27,67,0,,2,3,Right,Controlled,Average,586,35,NORMAL
9121,84340,fc27,67,0,,2,3,Right,Controlled,Average,527,35,NORMAL
9122,84341,fc27,67,0,,2,3,Right,Controlled,Average,527,35,NORMAL
9123,84374,fc27,67,0,,2,3,Right,Controlled,Average,149,17,NORMAL
9124,84403,fc27,67,0,,2,3,Right,Controlled,Average,62,8,NORMAL
9125,84675,fc27,67,0,,3,3,Left,Controlled,Average,529,17,NORMAL
9126,85595,fc27,67,0,,3,3,Right,Controlled,Average,374,11,NORMAL
9127,85704,fc27,67,0,,3,3,Left,Controlled,Average,196,23,NORMAL
9128,85709,fc27,67,0,,2,3,Right,Controlled,Average,205,23,NORMAL
9129,85710,fc27,67,0,,3,3,Right,Controlled,Average,205,23,NORMAL
9130,85711,fc27,67,0,,4,4,Right,Controlled,Average,335,23,NORMAL
9131,85768,fc27,67,0,,2,2,Right,Controlled,Average,245,10,NORMAL
9132,85770,fc27,67,0,,4,3,Right,Controlled,Average,245,10,NORMAL
9133,85775,fc27,67,0,,3,2,Right,Controlled,Average,245,10,NORMAL
9134,85793,fc27,67,0,,2,3,Right,Controlled,Average,351,23,NORMAL
9135,85815,fc27,67,0,,3,3,Right,Controlled,Average,270,23,NORMAL
9136,85869,fc27,67,0,,2,3,Right,Controlled,Average,446,23,NORMAL
9137,85976,fc27,67,0,,3,3,Right,Controlled,Average,212,5,NORMAL
9138,86142,fc27,67,0,,2,2,Right,Controlled,Average,284,9,NORMAL
9139,86143,fc27,67,0,,2,2,Right,Controlled,Average,284,9,NORMAL
9140,86248,fc27,67,0,,3,2,Right,Controlled,Average,637,46,NORMAL
9141,86326,fc27,67,0,,2,3,Left,Controlled,Average,683,55,NORMAL
9142,86394,fc27,67,0,,2,4,Left,Controlled,Average,45,16,NORMAL
9143,86445,fc27,67,0,,2,4,Left,Controlled,Average,622,42,NORMAL
9144,86493,fc27,67,0,,3,3,Right,Controlled,Average,406,45,NORMAL
9145,86516,fc27,67,0,,2,2,Left,Controlled,Average,280,44,NORMAL
9146,86517,fc27,67,0,,3,3,Right,Controlled,Average,280,44,NORMAL
9147,86523,fc27,67,0,,3,3,Right,Controlled,Average,280,44,NORMAL
9148,86646,fc27,67,0,,2,3,Right,Controlled,Average,169,28,NORMAL
9149,86928,fc27,67,0,,1,1,Right,Controlled,Average,244,9,NORMAL
9150,86933,fc27,67,0,,3,3,Right,Controlled,Average,244,9,NORMAL
9151,86946,fc27,67,0,,3,3,Right,Controlled,Average,336,9,NORMAL
9152,87068,fc27,67,0,,3,3,Right,Controlled,Average,179,10,NORMAL
9153,87154,fc27,67,0,,3,3,Right,Controlled,Average,356,5,NORMAL
9154,87268,fc27,67,0,,1,2,Right,Controlled,Average,172,29,NORMAL
9155,87542,fc27,67,0,,2,2,Left,Controlled,Average,213,10,NORMAL
9156,87680,fc27,67,0,,3,3,Right,Controlled,Average,39,15,NORMAL
9157,87971,fc27,67,0,,3,3,Right,Controlled,Average,215,35,NORMAL
9158,88043,fc27,67,0,,4,4,Right,Controlled,Average,6,2,NORMAL
9159,146952,fc27,67,0,,1,3,Left,Controlled,Average,188,30,NORMAL
9160,155355,fc27,67,0,,3,4,Right,Controlled,Average,360,48,NORMAL
9161,163264,fc27,67,0,,1,3,Right,Controlled,Average,10,3,NORMAL
9162,177621,fc27,67,0,,1,3,Right,Controlled,Average,203,23,NORMAL
9163,182224,fc27,67,0,,1,3,Right,Controlled,Average,309,47,NORMAL
9164,182896,fc27,67,0,,3,3,Right,Controlled,Average,593,35,NORMAL
9165,184252,fc27,67,0,,3,3,Right,Controlled,Average,579,32,NORMAL
9166,190058,fc27,67,0,,3,3,Right,Controlled,Average,684,39,NORMAL
9167,191153,fc27,67,0,,1,2,Right,Controlled,Average,604,25,NORMAL
9168,191648,fc27,67,0,,2,4,Right,Controlled,Average,183,7,NORMAL
9169,193333,fc27,67,0,,2,3,Right,Controlled,Average,622,42,NORMAL
9170,193534,fc27,67,0,,3,3,Right,Controlled,Average,586,35,NORMAL
9171,194146,fc27,67,0,,2,2,Right,Controlled,Average,685,60,NORMAL
9172,196935,fc27,67,0,,2,3,Left,Controlled,Average,437,30,NORMAL
9173,197641,fc27,67,0,,1,3,Right,Controlled,Average,216,5,NORMAL
9174,198006,fc27,67,0,,3,3,Right,Controlled,Average,565,21,NORMAL
9175,198628,fc27,67,0,,3,3,Right,Controlled,Average,476,32,NORMAL
9176,198633,fc27,67,0,,1,2,Right,Controlled,Average,353,42,NORMAL
9177,199231,fc27,67,0,,3,3,Right,Controlled,Average,375,48,NORMAL
9178,199493,fc27,67,0,,1,2,Right,Controlled,Average,354,30,NORMAL
9179,199745,fc27,67,0,,2,3,Right,Controlled,Average,312,7,NORMAL
9180,199763,fc27,67,0,,2,3,Right,Controlled,Average,404,46,NORMAL
9181,200210,fc27,67,0,,3,2,Right,Controlled,Average,658,52,NORMAL
9182,200408,fc27,67,0,,2,3,Left,Controlled,Average,324,19,NORMAL
9183,200521,fc27,67,0,,4,2,Left,Controlled,Average,654,63,NORMAL
9184,200601,fc27,67,0,,3,3,Right,Controlled,Average,559,48,NORMAL
9185,200741,fc27,67,0,,3,3,Right,Controlled,Average,511,47,NORMAL
9186,200820,fc27,67,0,,3,2,Left,Controlled,Average,490,27,NORMAL
9187,200840,fc27,67,0,,2,3,Right,Controlled,Average,585,52,NORMAL
9188,200904,fc27,67,0,,3,3,Left,Controlled,Average,567,42,NORMAL
9189,201943,fc27,67,0,,2,3,Left,Controlled,Average,320,26,NORMAL
9190,202157,fc27,67,0,,3,4,Left,Controlled,Average,611,57,NORMAL
9191,202215,fc27,67,0,,1,3,Left,Controlled,Average,191,7,NORMAL
9192,202676,fc27,67,0,,3,3,Right,Controlled,Average,578,57,NORMAL
9193,203038,fc27,67,0,,4,4,Right,Controlled,Average,358,46,NORMAL
9194,203119,fc27,67,0,,3,3,Right,Controlled,Average,476,32,NORMAL
9195,203423,fc27,67,0,,1,2,Right,Controlled,Average,667,57,NORMAL
9196,203615,fc27,67,0,,2,3,Right,Controlled,Average,674,40,NORMAL
9197,204502,fc27,67,0,,1,3,Left,Controlled,Average,443,19,NORMAL
9198,204931,fc27,67,0,,1,1,Right,Controlled,Average,577,57,NORMAL
9199,204979,fc27,67,0,,2,3,Left,Controlled,Average,658,52,NORMAL
9200,205015,fc27,67,0,,2,3,Right,Controlled,Average,533,52,NORMAL
9201,205054,fc27,67,0,,2,3,Left,Controlled,Average,613,52,NORMAL
9202,205089,fc27,67,0,,3,3,Right,Controlled,Average,622,42,NORMAL
9203,205887,fc27,67,0,,3,4,Right,Controlled,Average,533,52,NORMAL
9204,205911,fc27,67,0,,2,3,Left,Controlled,Average,592,42,NORMAL
9205,205939,fc27,67,0,,3,4,Right,Controlled,Average,276,11,NORMAL
9206,206269,fc27,67,0,,3,3,Right,Controlled,Average,529,17,NORMAL
9207,206307,fc27,67,0,,1,2,Left,Controlled,Average,299,39,NORMAL
9208,206463,fc27,67,0,,3,3,Left,Controlled,Average,431,47,NORMAL
9209,207641,fc27,67,0,,3,3,Right,Controlled,Average,586,35,NORMAL
9210,207876,fc27,67,0,,3,4,Right,Controlled,Average,597,35,NORMAL
9211,208024,fc27,67,0,,2,2,Left,Controlled,Average,655,52,NORMAL
9212,208247,fc27,67,0,,2,3,Right,Controlled,Average,674,40,NORMAL
9213,208306,fc27,67,0,,2,3,Right,Controlled,Average,387,46,NORMAL
9214,208564,fc27,67,0,,3,3,Right,Controlled,Average,373,26,NORMAL
9215,208764,fc27,67,0,,1,2,Right,Controlled,Average,610,46,NORMAL
9216,208806,fc27,67,0,,2,2,Left,Controlled,Average,650,52,NORMAL
9217,209288,fc27,67,0,,3,4,Right,Controlled,Average,595,39,NORMAL
9218,209438,fc27,67,0,,2,3,Right,Controlled,Average,536,46,NORMAL
9219,209701,fc27,67,0,,2,2,Right,Controlled,Average,625,17,NORMAL
9220,210108,fc27,67,0,,3,3,Right,Controlled,Average,423,19,NORMAL
9221,210386,fc27,67,0,,4,3,Right,Controlled,Average,381,21,NORMAL
9222,210642,fc27,67,0,,1,2,Right,Controlled,Average,473,26,NORMAL
9223,210724,fc27,67,0,,2,3,Right,Controlled,Average,585,52,NORMAL
9224,210831,fc27,67,0,,3,3,Right,Controlled,Average,415,17,NORMAL
9225,211203,fc27,67,0,,2,3,Right,Controlled,Average,545,52,NORMAL
9226,211339,fc27,67,0,,3,2,Left,Controlled,Average,620,35,NORMAL
9227,211395,fc27,67,0,,3,3,Right,Controlled,Average,60,14,NORMAL
9228,211438,fc27,67,0,,2,3,Left,Controlled,Average,557,39,NORMAL
9229,211536,fc27,67,0,,3,3,Right,Controlled,Average,656,27,NORMAL
9230,211604,fc27,67,0,,1,2,Left,Controlled,Average,646,52,NORMAL
9231,211903,fc27,67,0,,3,4,Right,Controlled,Average,508,39,NORMAL
9232,211946,fc27,67,0,,1,2,Right,Controlled,Average,160,4,NORMAL
9233,212090,fc27,67,0,,2,3,Right,Controlled,Average,468,52,NORMAL
9234,212121,fc27,67,0,,3,3,Right,Controlled,Average,492,26,NORMAL
9235,212249,fc27,67,0,,3,4,Left,Controlled,Average,610,46,NORMAL
9236,212367,fc27,67,0,,3,2,Right,Controlled,Average,640,13,NORMAL
9237,212747,fc27,67,0,,4,2,Left,Controlled,Average,435,32,NORMAL
9238,212803,fc27,67,0,,3,3,Right,Controlled,Average,485,57,NORMAL
9239,212879,fc27,67,0,,3,3,Left,Controlled,Average,498,4,NORMAL
9240,213280,fc27,67,0,,2,3,Left,Controlled,Average,686,57,NORMAL
9241,213311,fc27,67,0,,2,2,Left,Controlled,Average,489,32,NORMAL
9242,213573,fc27,67,0,,1,3,Left,Controlled,Average,441,22,NORMAL
9243,213829,fc27,67,0,,3,3,Right,Controlled,Average,592,42,NORMAL
9244,213993,fc27,67,0,,2,3,Left,Controlled,Average,567,42,NORMAL
9245,214035,fc27,67,0,,1,2,Right,Controlled,Average,296,32,NORMAL
9246,214054,fc27,67,0,,3,3,Right,Controlled,Average,296,32,NORMAL
9247,214784,fc27,67,0,,3,3,Right,Controlled,Average,687,58,NORMAL
9248,214884,fc27,67,0,,2,3,Right,Controlled,Average,610,46,NORMAL
9249,214940,fc27,67,0,,2,2,Right,Controlled,Average,558,20,NORMAL
9250,215026,fc27,67,0,,3,4,Right,Controlled,Average,548,20,NORMAL
9251,215070,fc27,67,0,,2,3,Right,Controlled,Average,605,32,NORMAL
9252,215155,fc27,67,0,,3,3,Right,Controlled,Average,368,32,NORMAL
9253,215202,fc27,67,0,,4,3,Right,Controlled,Average,371,20,NORMAL
9254,215417,fc27,67,0,,1,2,Right,Controlled,Average,450,22,NORMAL
9255,216114,fc27,67,0,,2,2,Left,Controlled,Average,540,25,NORMAL
9256,216175,fc27,67,0,,1,4,Right,Controlled,Average,681,40,NORMAL
9257,216270,fc27,67,0,,2,3,Right,Controlled,Average,670,52,NORMAL
9258,216273,fc27,67,0,,3,3,Right,Controlled,Average,687,58,NORMAL
9259,216283,fc27,67,0,,3,3,Left,Controlled,Average,688,40,NORMAL
9260,217439,fc27,67,0,,2,2,Right,Controlled,Average,578,57,NORMAL
9261,218212,fc27,67,0,,1,3,Left,Controlled,Average,452,21,NORMAL
9262,218731,fc27,67,0,,2,3,Right,Controlled,Average,483,32,NORMAL
9263,218744,fc27,67,0,,3,3,Right,Controlled,Average,538,60,NORMAL
9264,218746,fc27,67,0,,3,4,Right,Controlled,Average,405,46,NORMAL
9265,218872,fc27,67,0,,2,3,Right,Controlled,Average,551,47,NORMAL
9266,219127,fc27,67,0,,3,3,Right,Controlled,Average,555,30,NORMAL
9267,219392,fc27,67,0,,3,3,Right,Controlled,Average,689,57,NORMAL
9268,219591,fc27,67,0,,2,3,Right,Controlled,Average,406,45,NORMAL
9269,220019,fc27,67,0,,3,4,Right,Controlled,Average,655,52,NORMAL
9270,220346,fc27,67,0,,1,3,Right,Controlled,Average,624,30,NORMAL
