id,name,gender,height,weight,age,nation_id,long_name
237920,Brandt Bronico,Men's Football,180,75,31,21,Brandt Bronico
237927,Ed McGinty,Men's Football,180,75,27,31,Ed McGinty
238093,Matías Tagliamonte,Men's Football,180,75,28,8,Matías Tagliamonte
238286,Alexander Jallow,Men's Football,180,75,28,28,Alexander Jallow
238509,Élie Youan,Men's Football,180,75,27,2,Élie Youan
238551,Robinho,Men's Football,180,75,31,10,Robson Azevedo Da Silva
238631,Luca Schnellbacher,Men's Football,180,75,32,17,Luca Schnellbacher
238636,Rico Preißinger,Men's Football,180,75,30,17,Rico Preißinger
238692,Klaus Gjasula,Men's Football,180,75,36,71,Klaus Gjasula
238703,Arvid Brorsson,Men's Football,180,75,27,28,Arvid Brorsson
238885,Matheus Aiás,Men's Football,180,75,29,10,Matheus Aiás Barrozo Rodrigues
238988,Maximilian Ullmann,Men's Football,180,75,30,35,Maximilian Ullmann
239329,Brighton Labeau,Men's Football,180,75,30,2,Brighton Labeau
239350,Siriki Dembélé,Men's Football,180,75,30,30,Siriki Dembélé
239432,Adrian Grbić,Men's Football,180,75,30,35,Adrian Grbić
239443,Danny McNamara,Men's Football,180,75,27,31,Danny McNamara
239475,Jonathan González,Men's Football,180,75,27,42,Jonathan González
239505,Patryk Kun,Men's Football,180,75,31,11,Patryk Kun
239553,Tom Bayliss,Men's Football,180,75,27,5,Tom Bayliss
239612,Stefan Dražić,Men's Football,180,75,34,37,Stefan Dražić
239666,Torben Müsel,Men's Football,180,75,27,17,Torben Müsel
239768,Alan Czerwiński,Men's Football,180,75,33,11,Alan Czerwiński
239782,Bryan Acosta,Men's Football,180,75,32,99,Bryan Acosta
239799,Ben House,Men's Football,180,75,27,30,Ben House
239894,Rominigue Kouamé,Men's Football,180,75,29,60,Rominigue Kouamé
239909,Dominik Pelivan,Men's Football,180,75,30,17,Dominik Pelivan
239930,Damian Rasak,Men's Football,180,75,30,11,Damian Rasak
239936,Nicolás Guerra,Men's Football,180,75,27,40,Nicolás Guerra
239948,Salvador Reyes,Men's Football,180,75,28,42,Salvador Reyes
240119,Konrad Michalak,Men's Football,180,75,29,11,Konrad Michalak
240207,Liu Yang,Men's Football,180,75,31,118,Yang Liu
240216,Marco Carraro,Men's Football,180,75,28,9,Marco Carraro
240233,Joedrick Pupe,Men's Football,180,75,29,4,Joedrick Pupe
240317,Žan Celar,Men's Football,180,75,27,15,Žan Celar
240335,Bjarke Jacobsen,Men's Football,180,75,33,27,Bjarke Jacobsen
240448,Pablo Ruiz,Men's Football,180,75,27,8,Pablo Ruiz
240481,Vesel Demaku,Men's Football,180,75,26,51,Vesel Demaku
240605,Archie Collins,Men's Football,180,75,27,5,Archie Collins
240697,Shandon Baptiste,Men's Football,180,75,28,144,Shandon Baptiste
240778,Gabriele Gori,Men's Football,180,75,27,9,Gabriele Gori
240908,Fatih Aksoy,Men's Football,180,75,28,33,Fatih Aksoy
240982,Júnior Moreno,Men's Football,180,75,33,76,Júnior Moreno
241010,Marcelo Ortíz,Men's Football,180,75,32,8,Marcelo Ortíz
241150,Jean-Manuel Mbom,Men's Football,180,75,26,17,Jean-Manuel Mbom
241406,Jefferson Intriago,Men's Football,180,75,30,13,Jefferson Intriago
241428,Harvey Knibbs,Men's Football,180,75,27,5,Harvey Knibbs
241505,Thomas Carrique,Men's Football,180,75,27,2,Thomas Carrique
241536,Manprit Sarkaria,Men's Football,180,75,30,35,Manprit Sarkaria
241552,Jacob Italiano,Men's Football,180,75,25,36,Jacob Italiano
241568,Cristian Ferreira,Men's Football,180,75,27,8,Cristian Ferreira
241809,Turki Al Ammar,Men's Football,180,75,26,63,Turki Al Ammar
241858,Axel Bamba,Men's Football,180,75,27,41,Axel Bamba
241929,Elías Pereyra,Men's Football,180,75,27,8,Elías Pereyra
242055,Adam Ståhl,Men's Football,180,75,31,70,Adam Ståhl
242160,Marius Lode,Men's Football,180,75,33,3,Marius Lode
242183,David Otto,Men's Football,180,75,27,17,David Otto
242264,Marco Imperiale,Men's Football,180,75,27,9,Marco Imperiale
242306,Guillermo Soto,Men's Football,180,75,32,40,Guillermo Soto
242339,Edwar López,Men's Football,180,75,31,19,Edwar López
242485,Jonatan Goitia,Men's Football,180,75,32,8,Jonatan Goitia
242489,Pejiño,Men's Football,180,75,30,1,Francisco Jesús Crespo García
242515,Wessam Abou Ali,Men's Football,180,75,27,135,Wessam Abou Ali
242744,Afeez Aremu,Men's Football,180,75,26,38,Afeez Aremu
242753,Alexis Trouillet,Men's Football,180,75,25,2,Alexis Trouillet
242791,Dante Polvara,Men's Football,180,75,26,21,Dante Polvara
242821,Kim Seung Sub,Men's Football,180,75,29,49,Seung Sub Kim
242919,Tayyip Talha Sanuç,Men's Football,180,75,26,33,Tayyip Talha Sanuç
242974,Kevin Sessa,Men's Football,180,75,26,17,Kevin Sessa
243016,Alberto Soro,Men's Football,180,75,27,1,Alberto Soro Álvarez
243205,Elves Baldé,Men's Football,180,75,26,85,Elves Umar Baldé
243271,Celil Yüksel,Men's Football,180,75,28,33,Celil Yüksel
243295,Michael Vadulli,Men's Football,180,75,28,40,Michael Vadulli
243347,Anders Bærtelsen,Men's Football,180,75,26,27,Anders Bærtelsen
243349,Dylan Levitt,Men's Football,180,75,25,57,Dylan Levitt
243353,Bali Mumba,Men's Football,180,75,24,5,Bali Mumba
243355,Lenny Vallier,Men's Football,180,75,27,2,Lenny Vallier
243384,César Munder,Men's Football,180,75,26,40,César Munder
243392,Rabbi Matondo,Men's Football,180,75,26,57,Rabbi Matondo
243527,Fabrizio Caligara,Men's Football,180,75,26,9,Fabrizio Caligara
243571,Bambo Diaby,Men's Football,180,75,28,52,Bambo Diaby
243672,Kim Tae Hyun,Men's Football,180,75,29,49,Tae Hyun Kim
243795,Adam Jakobsen,Men's Football,180,75,27,27,Adam Jakobsen
243833,Colin Rösler,Men's Football,180,75,26,3,Colin Rösler
243924,Mouhamadou Drammeh,Men's Football,180,75,27,68,Mouhamadou Drammeh
243970,Moritz-Broni Kwarteng,Men's Football,180,75,28,17,Moritz-Broni Kwarteng
244034,David Kopacz,Men's Football,180,75,27,11,David Kopacz
244089,Taichi Hara,Men's Football,180,75,27,20,Taichi Hara
244167,Sebastian Milewski,Men's Football,180,75,28,11,Sebastian Milewski
244190,Filippo Sgarbi,Men's Football,180,75,28,9,Filippo Sgarbi
244234,Aaron Opoku,Men's Football,180,75,27,17,Aaron Opoku
244240,Chris Forino,Men's Football,180,75,26,134,Chris Forino
244514,Pablo Lima,Men's Football,180,75,36,26,Pablo Lima
244516,Gustavo Cascardo,Men's Football,180,75,29,10,Gustavo Cascardo de Assis
244551,Filip Majchrowicz,Men's Football,180,75,26,11,Filip Majchrowicz
244565,Ethan Erhahon,Men's Football,180,75,25,30,Ethan Erhahon
244601,Sydney van Hooijdonk,Men's Football,180,75,26,16,Sydney van Hooijdonk
244626,Augustus Kargbo,Men's Football,180,75,27,109,Augustus Kargbo
244672,Leonardo Benedetti,Men's Football,180,75,26,9,Leonardo Benedetti
244702,Sefa Akgün,Men's Football,180,75,26,33,Sefa Akgün
244709,Marko Jevtović,Men's Football,180,75,33,37,Marko Jevtović
244842,Evangelos Patoulidis,Men's Football,180,75,24,4,Evangelos Patoulidis
244843,William Balikwisha,Men's Football,180,75,27,61,William Balikwisha
244869,Gabriel Compagnucci,Men's Football,180,75,35,8,Gabriel Compagnucci
244891,Mateusz Żyro,Men's Football,180,75,27,11,Mateusz Żyro
244904,Miguel Tapias,Men's Football,180,75,29,42,Miguel Tapias
244940,Emir Karić,Men's Football,180,75,29,65,Emir Karić
244970,Yohann Magnin,Men's Football,180,75,29,2,Yohann Magnin
245124,Djordje Jovanović,Men's Football,180,75,27,37,Djordje Jovanović
245136,Pietro Cianci,Men's Football,180,75,30,9,Pietro Cianci
245164,Vishal Kaith,Men's Football,180,75,30,132,Vishal Kaith
245231,Billy Arce,Men's Football,180,75,28,13,Billy Arce
245331,Jordi Escobar,Men's Football,180,75,24,1,Jordi Escobar Fernández
245340,Louie Sibley,Men's Football,180,75,25,5,Louie Sibley
245437,Adolfo Gaich,Men's Football,180,75,27,8,Adolfo Gaich
245565,Mouhamed Belkheir,Men's Football,180,75,27,59,Mouhamed Belkheir
245710,Attila Mocsi,Men's Football,180,75,26,29,Attila Mocsi
245722,Gustav Henriksson,Men's Football,180,75,28,28,Gustav Henriksson
245750,Florian Carstens,Men's Football,180,75,27,17,Florian Carstens
245760,Niklas Wiemann,Men's Football,180,75,27,17,Niklas Wiemann
245762,Ahmed Kutucu,Men's Football,180,75,26,33,Ahmed Kutucu
245903,Harvey White,Men's Football,180,75,24,5,Harvey White
245988,Luca Connell,Men's Football,180,75,25,31,Luca Connell
245993,Tom Renaud,Men's Football,180,75,25,2,Tom Renaud
246056,Edison Vega,Men's Football,180,75,36,13,Edison Vega
246099,Kenzo Goudmijn,Men's Football,180,75,24,16,Kenzo Goudmijn
246169,Roberto López,Men's Football,180,75,26,1,Roberto López Alcaide
246299,Djibril Diani,Men's Football,180,75,28,2,Djibril Diani
246389,Ylldren Ibrahimaj,Men's Football,180,75,30,51,Ylldren Ibrahimaj
246416,Leon Dajaku,Men's Football,180,75,25,17,Leon Dajaku
246546,Tomás Ortíz,Men's Football,180,75,26,8,Tomás Ortíz
246561,Mihai Popescu,Men's Football,180,75,33,67,Mihai Popescu
246563,Denis Ciobotariu,Men's Football,180,75,28,67,Denis Ciobotariu
246649,Filip Marchwiński,Men's Football,180,75,24,11,Filip Marchwiński
246681,Idris El Mizouni,Men's Football,180,75,25,91,Idris El Mizouni
246713,Ken Nkuba,Men's Football,180,75,24,4,Ken Nkuba
246753,Mads Kikkenborg,Men's Football,180,75,26,27,Mads Kikkenborg
246846,Brad Lyons,Men's Football,180,75,29,73,Brad Lyons
246946,Ismaila Coulibaly,Men's Football,180,75,25,60,Ismaila Coulibaly
247031,Donovan Pines,Men's Football,180,75,28,21,Donovan Pines
247209,Dylan Mbayo,Men's Football,180,75,24,4,Dylan Mbayo
247214,Luca Parodi,Men's Football,180,75,31,9,Luca Parodi
247288,Ibrahima Camará,Men's Football,180,75,27,34,Ibrahima Camará
247366,Gonzalo Lencina,Men's Football,180,75,28,8,Gonzalo Lencina
247479,Luca Unbehaun,Men's Football,180,75,25,17,Luca Unbehaun
247500,Edgar González,Men's Football,180,75,29,1,Edgar González Estrada
247519,Félix Mambimbi,Men's Football,180,75,25,25,Félix Mambimbi
247824,Aboubacar Konté,Men's Football,180,75,25,60,Aboubacar Konté
248054,Laurențiu Popescu,Men's Football,180,75,29,67,Laurențiu Popescu
248091,David Lazar,Men's Football,180,75,35,67,David Lazar
248199,Valentin Antov,Men's Football,180,75,25,101,Valentin Antov
248201,Martin Minchev,Men's Football,180,75,25,101,Martin Minchev
248257,Sebastián Galani,Men's Football,180,75,29,40,Sebastián Galani
248357,Alexandre Lauray,Men's Football,180,75,29,2,Alexandre Lauray
248555,Edwin Mosquera,Men's Football,180,75,25,19,Edwin Mosquera
248575,Dominik Kother,Men's Football,180,75,26,17,Dominik Kother
248576,Florian Flick,Men's Football,180,75,26,17,Florian Flick
248680,Constantin Grameni,Men's Football,180,75,23,67,Constantin Grameni
248688,Ollie Cooper,Men's Football,180,75,26,57,Ollie Cooper
248855,Japhet Sery Larsen,Men's Football,180,75,26,27,Japhet Sery Larsen
248856,Danny Leyva,Men's Football,180,75,23,21,Danny Leyva
248868,Hernesto Caballero,Men's Football,180,75,35,58,Hernesto Caballero
250810,Marvin Ekpiteta,Men's Football,180,75,31,5,Marvin Ekpiteta
250926,Marcel Hoffmeier,Men's Football,180,75,27,17,Marcel Hoffmeier
250946,Jannik Rochelt,Men's Football,180,75,27,17,Jannik Rochelt
250998,Søren Tengstedt,Men's Football,180,75,26,27,Søren Tengstedt
251090,Emil Holten,Men's Football,180,75,30,27,Emil Holten
251143,Christopher Cheng,Men's Football,180,75,24,3,Christopher Cheng
251260,Blaž Kramer,Men's Football,180,75,30,15,Blaž Kramer
251381,Philippe Keny,Men's Football,180,75,27,52,Philippe Keny
251433,Ben Voll,Men's Football,180,75,25,17,Ben Voll
251451,Frederik Jäkel,Men's Football,180,75,25,17,Frederik Jäkel
251532,Meschack Elia,Men's Football,180,75,29,61,Meschack Elia
251539,Boris Lambert,Men's Football,180,75,26,4,Boris Lambert
251603,Kevin Piscopo,Men's Football,180,75,28,9,Kevin Piscopo
251751,Saad Agouzoul,Men's Football,180,75,29,18,Saad Agouzoul
251764,Damian Michalski,Men's Football,180,75,28,11,Damian Michalski
251776,Walter Clar,Men's Football,180,75,31,58,Walter Clar
251819,Josh Neufville,Men's Football,180,75,25,5,Josh Neufville
251894,Show,Men's Football,180,75,27,79,Manuel Luís Da Silva Cafumana
251902,Fabián Ángel,Men's Football,180,75,25,19,Fabián Ángel
251908,Oliver Villadsen,Men's Football,180,75,24,27,Oliver Villadsen
251911,Mardochée Nzita,Men's Football,180,75,26,4,Mardochée Nzita
251927,Giulio Favale,Men's Football,180,75,28,9,Giulio Favale
251953,Luca Pandolfi,Men's Football,180,75,28,9,Luca Pandolfi
252011,Daylam Meddah,Men's Football,180,75,23,2,Daylam Meddah
252033,Tomás Esteves,Men's Football,180,75,24,7,Tomás Lago Pontes Esteves
252038,Romário Baró,Men's Football,180,75,26,7,Romário Manuel Silva Baró
252083,Douglas Aurélio,Men's Football,180,75,27,10,Douglas Aurélio
252084,Marcos André,Men's Football,180,75,29,10,Marcos André de Sousa Mendonça
252088,Saúl Crespo,Men's Football,180,75,30,1,Saúl Crespo Prieto
252205,Thibault Rambaud,Men's Football,180,75,29,2,Thibault Rambaud
252240,Alan Soñora,Men's Football,180,75,28,21,Alan Soñora
252311,Romain Correia,Men's Football,180,75,27,7,Romain Rodrigues Correia
252466,Devid Eugene Bouah,Men's Football,180,75,25,9,Devid Eugene Bouah
252527,Marco Burch,Men's Football,180,75,25,25,Marco Burch
252659,Kim Dong Heon,Men's Football,180,75,29,49,Dong Heon Kim
252746,Cristian Cauz,Men's Football,180,75,30,9,Cristian Cauz
252804,Roberto Hinojoza,Men's Football,180,75,27,19,Roberto Hinojoza
252846,Erencan Yardımcı,Men's Football,180,75,24,33,Erencan Yardımcı
252910,Romano Postema,Men's Football,180,75,24,16,Romano Postema
253071,Frank Tsadjout,Men's Football,180,75,27,9,Frank Tsadjout
253120,Ben Lhassine Kone,Men's Football,180,75,26,41,Ben Lhassine Kone
253135,Gabriel Florentín,Men's Football,180,75,27,8,Gabriel Florentín
253193,Jefferson Encada,Men's Football,180,75,28,85,Jefferson Silva Encada
253202,Kwon Hyeok Kyu,Men's Football,180,75,25,49,Hyeok Kyu Kwon
253366,Gustavo Cortéz,Men's Football,180,75,28,13,Gustavo Cortéz
253475,Merveille Papela,Men's Football,180,75,25,17,Merveille Papela
253568,Leonardo Campana,Men's Football,180,75,26,13,Leonardo Campana
253617,Moisés Villarroel,Men's Football,180,75,28,119,Moisés Villarroel
253628,Italo Espinoza,Men's Football,180,75,30,106,Italo Espinoza
253688,Mihai Popa,Men's Football,180,75,25,67,Mihai Popa
253772,Gerson Barreto,Men's Football,180,75,31,106,Gerson Barreto
253791,Cristopher Varela,Men's Football,180,75,26,76,Cristopher Varela
253816,Christian Larotonda,Men's Football,180,75,27,76,Christian Larotonda
254005,Íñigo Sainz-Maza,Men's Football,180,75,28,1,Íñigo Sainz-Maza Serna
254075,Leandro Suhr,Men's Football,180,75,28,26,Leandro Suhr
254083,Casper Winther,Men's Football,180,75,23,27,Casper Winther
254143,Nando Pijnaker,Men's Football,180,75,27,55,Nando Pijnaker
254184,Carlo Diez,Men's Football,180,75,30,106,Carlo Diez
254211,Jhon Espinoza,Men's Football,180,75,27,13,Jhon Espinoza
254244,Nabil Touaizi,Men's Football,180,75,25,18,Nabil Zoubdi Touaizi
254375,Daniel Rojas,Men's Football,180,75,26,119,Daniel Rojas
254465,Tom Strannegård,Men's Football,180,75,24,28,Tom Strannegård
254480,Lilian Egloff,Men's Football,180,75,24,17,Lilian Egloff
254507,Manu Nieto,Men's Football,180,75,28,1,Manuel Nieto Sánchez
254637,Nahom Girmai Netabay,Men's Football,180,75,32,122,Nahom Girmai Netabay
254680,Yassin Oukili,Men's Football,180,75,25,18,Yassin Oukili
254703,Néstor Giménez,Men's Football,180,75,29,58,Néstor Giménez
254756,Blas Armoa,Men's Football,180,75,26,58,Blas Armoa
254841,Keisuke Kurokawa,Men's Football,180,75,29,20,Keisuke Kurokawa
254887,Joao Ortiz,Men's Football,180,75,30,13,Joao Ortiz
254951,Lautaro Ríos,Men's Football,180,75,25,8,Lautaro Ríos
254962,Drake Callender,Men's Football,180,75,28,21,Drake Callender
255015,Maxence Rivera,Men's Football,180,75,24,2,Maxence Rivera
255021,Jesse Sekidika,Men's Football,180,75,30,38,Jesse Sekidika
255033,Dylan Nealis,Men's Football,180,75,28,21,Dylan Nealis
255105,Ilya Shkuryn,Men's Football,180,75,27,145,Ilya Shkuryn
255134,Alan Benítez,Men's Football,180,75,32,58,Alan Benítez
255158,Juande Rivas,Men's Football,180,75,27,1,Juan de Dios Rivas
255256,Franco Paredes,Men's Football,180,75,27,8,Franco Paredes
255257,Joelson Fernandes,Men's Football,180,75,23,7,Joelson Augusto Mendes Mango
255268,Javi Martínez,Men's Football,180,75,26,1,Javier Martínez Calvo
255339,Jayden Nelson,Men's Football,180,75,23,44,Jayden Nelson
255347,Patrick Metcalfe,Men's Football,180,75,27,44,Patrick Metcalfe
255420,Ercan Kara,Men's Football,180,75,30,35,Ercan Kara
255454,Can Coşkun,Men's Football,180,75,28,33,Can Coşkun
255466,Markus Seehusen Karlsbakk,Men's Football,180,75,26,3,Markus Seehusen Karlsbakk
255557,Kristers Tobers,Men's Football,180,75,25,115,Kristers Tobers
255637,Alfred Canales,Men's Football,180,75,26,40,Alfred Canales
255839,Janis Antiste,Men's Football,180,75,24,2,Janis Antiste
255850,Taiga Hata,Men's Football,180,75,24,20,Taiga Hata
255956,Joel Waterman,Men's Football,180,75,30,44,Joel Waterman
256047,Christopher Lungoyi,Men's Football,180,75,26,25,Christopher Lungoyi
256072,Luis Peña,Men's Football,180,75,24,76,Luis Peña
256082,Lucas Lissens,Men's Football,180,75,25,4,Lucas Lissens
256397,Isak Dybvik Määttä,Men's Football,180,75,24,3,Isak Dybvik Määttä
256427,Mayckel Lahdo,Men's Football,180,75,23,28,Mayckel Lahdo
256528,Agustín Sienra,Men's Football,180,75,27,8,Agustín Sienra
256545,Ante Bajić,Men's Football,180,75,31,35,Ante Bajić
256578,Kajetan Szmyt,Men's Football,180,75,24,11,Kajetan Szmyt
256598,Sondre Auklend,Men's Football,180,75,23,3,Sondre Auklend
256698,Josias Lukembila,Men's Football,180,75,27,25,Josias Lukembila
256716,Kristian Kirkegaard,Men's Football,180,75,28,27,Kristian Kirkegaard
256728,Santiago Eneme,Men's Football,180,75,25,98,Santiago Eneme Bocari
256894,Ángel Baena,Men's Football,180,75,25,1,Ángel Baena Pérez
256902,Victor Lobry,Men's Football,180,75,31,2,Victor Lobry
257081,Fynn Otto,Men's Football,180,75,24,17,Fynn Otto
257104,Kieron Bowie,Men's Football,180,75,23,30,Kieron Bowie
257152,Luis Sequeira,Men's Football,180,75,23,8,Luis Sequeira
257273,Jan Olschowsky,Men's Football,180,75,24,17,Jan Olschowsky
257307,Nick Bätzner,Men's Football,180,75,26,17,Nick Bätzner
257326,Nicolas Milanović,Men's Football,180,75,24,36,Nicolas Milanović
257339,Ariel Mosór,Men's Football,180,75,23,11,Ariel Mosór
257346,Yevgen Cheberko,Men's Football,180,75,28,66,Yevgen Cheberko
257407,Raúl Alberto Lozano,Men's Football,180,75,29,8,Raúl Alberto Lozano
257438,Isaak Davies,Men's Football,180,75,24,57,Isaak Davies
257584,Lucas Bernadou,Men's Football,180,75,25,2,Lucas Bernadou
257636,Christian Pastina,Men's Football,180,75,25,9,Christian Pastina
257725,Dorinel Oancea,Men's Football,180,75,29,67,Dorinel Oancea
257752,Federico Del Frate,Men's Football,180,75,30,9,Federico Del Frate
257890,Calem Nieuwenhof,Men's Football,180,75,25,36,Calem Nieuwenhof
258051,Rodrigo Herrera,Men's Football,180,75,26,8,Rodrigo Herrera
258183,Diego Fuoli,Men's Football,180,75,28,1,Diego Lázaro Fuoli
258271,Miguel Baeza,Men's Football,180,75,26,1,Miguel Baeza Pérez
258319,Nikita Iosifov,Men's Football,180,75,25,50,Nikita Iosifov
258355,Elias Hagen,Men's Football,180,75,26,3,Elias Hagen
258573,Eduardo Mancha,Men's Football,180,75,30,10,Eduardo Ferreira dos Santos
258652,Rubén Pulido,Men's Football,180,75,26,1,Rubén Pulido Peñas
258700,Matías Godoy,Men's Football,180,75,24,8,Matías Godoy
258712,Celton Biai,Men's Football,180,75,26,85,Celton Ansumane Biai
258763,Maxime Delanghe,Men's Football,180,75,25,4,Maxime Delanghe
258834,Georgios Koutsias,Men's Football,180,75,22,46,Georgios Koutsias
258984,Davy van den Berg,Men's Football,180,75,26,16,Davy van den Berg
259111,Jímer Fory,Men's Football,180,75,24,19,Jímer Fory
259114,Ole Romeny,Men's Football,180,75,26,72,Ole Romeny
259155,Vladan Danilović,Men's Football,180,75,27,65,Vladan Danilović
259256,Franko Kovačević,Men's Football,180,75,27,32,Franko Kovačević
259272,Niklas May,Men's Football,180,75,24,17,Niklas May
259453,Christopher Lannert,Men's Football,180,75,28,17,Christopher Lannert
259495,Édgar Guerra,Men's Football,180,75,25,19,Édgar Guerra
259507,Rob Apter,Men's Football,180,75,23,30,Rob Apter
259577,Luis Calzadilla,Men's Football,180,75,26,42,Luis Calzadilla
259600,David Rodríguez,Men's Football,180,75,26,1,David Rodríguez Ramos
259627,Julian Hettwer,Men's Football,180,75,23,17,Julian Hettwer
259856,Williams Lugo,Men's Football,180,75,29,76,Williams Lugo
260014,Tim Civeja,Men's Football,180,75,24,71,Tim Civeja
260044,Lautaro,Men's Football,180,75,25,26,Lautaro de León Billar
260144,Charlie Patiño,Men's Football,180,75,22,5,Charlie Patiño
260186,Lucas Brumme,Men's Football,180,75,26,17,Lucas Brumme
260228,Oskar Fallenius,Men's Football,180,75,24,28,Oskar Fallenius
260264,Noah Ohio,Men's Football,180,75,23,16,Noah Ohio
260383,Valgeir Lunddal,Men's Football,180,75,24,45,Valgeir Lunddal
260436,Syb van Ottele,Men's Football,180,75,24,16,Syb van Ottele
260456,Giacomo Olzer,Men's Football,180,75,25,9,Giacomo Olzer
260547,Quinn Sullivan,Men's Football,180,75,22,21,Quinn Sullivan
260577,Cisse Sandra,Men's Football,180,75,22,4,Cisse Sandra
260670,Raúl Blanco,Men's Football,180,75,25,1,Raúl Blanco Juncal
260683,Bastian Allgeier,Men's Football,180,75,24,17,Bastian Allgeier
260723,Rob Street,Men's Football,180,75,24,5,Rob Street
260814,Edgar Sevikyan,Men's Football,180,75,25,56,Edgar Sevikyan
260910,Shola Shoretire,Men's Football,180,75,22,5,Shola Shoretire
260990,Rocco Ascone,Men's Football,180,75,23,2,Rocco Ascone
261114,Benjamin Kikanović,Men's Football,180,75,26,21,Benjamin Kikanović
261155,Martín Garay,Men's Football,180,75,27,8,Martín Garay
261245,Dani Pereira,Men's Football,180,75,26,76,Dani Pereira
261360,Noah Mbamba,Men's Football,180,75,21,4,Noah Mbamba
261443,Ramiro Sordo,Men's Football,180,75,26,8,Ramiro Sordo
261444,Aliou Baldé,Men's Football,180,75,23,34,Aliou Baldé
261457,Brynjólfur Willumsson,Men's Football,180,75,26,45,Brynjólfur Willumsson
261512,Lewis Mayo,Men's Football,180,75,26,30,Lewis Mayo
261552,Ronald Briones,Men's Football,180,75,26,13,Ronald Briones
261636,Felippe Cardoso,Men's Football,180,75,27,10,Felippe Cardoso dos Santos
261653,Lex-Tyger Lobinger,Men's Football,180,75,27,17,Lex-Tyger Lobinger
261691,Ignacio Agustín Rodríguez,Men's Football,180,75,24,8,Ignacio Agustín Rodríguez
261779,Gino Santilli,Men's Football,180,75,24,8,Gino Santilli
261927,Xie Wenneng,Men's Football,180,75,25,118,Wenneng Xie
262024,Nayel Mehssatou,Men's Football,180,75,24,40,Nayel Mehssatou
262100,Radinio Balker,Men's Football,180,75,28,96,Radinio Balker
262173,Runar Norheim,Men's Football,180,75,21,3,Runar Norheim
262216,Noah Persson,Men's Football,180,75,23,28,Noah Persson
262222,Tika de Jonge,Men's Football,180,75,23,16,Tika de Jonge
262434,Harrison Devenish-Meares,Men's Football,180,75,29,36,Harrison Devenish-Meares
262513,Karrikaburu,Men's Football,180,75,23,1,Jon Karrikaburu
262516,Jonas Krumrey,Men's Football,180,75,22,17,Jonas Krumrey
262538,Younes Bakiz,Men's Football,180,75,27,27,Younes Bakiz
262539,Ibrahim Said,Men's Football,180,75,24,38,Ibrahim Said
262588,Alexander Busch,Men's Football,180,75,23,27,Alexander Busch
262607,Kazımcan Karataş,Men's Football,180,75,23,33,Kazımcan Karataş
262732,Lasse Nordås,Men's Football,180,75,24,3,Lasse Nordås
262738,Mamadou Camara,Men's Football,180,75,25,60,Mamadou Camara
262889,Anselmo García MacNulty,Men's Football,180,75,23,31,Anselmo García MacNulty
262898,Jason Ceka,Men's Football,180,75,26,17,Jason Ceka
262917,Maximilian Dietz,Men's Football,180,75,24,21,Maximilian Dietz
262938,Stélios Andreou,Men's Football,180,75,24,112,Stélios Andreou
262974,Soufiane Messeguem,Men's Football,180,75,25,17,Soufiane Messeguem
263018,David Sousa,Men's Football,180,75,25,10,David Sousa Albino
263031,Sékou Fofana,Men's Football,180,75,23,41,Sékou Fofana
263038,Martin Pečar,Men's Football,180,75,24,15,Martin Pečar
263061,Konrad Faber,Men's Football,180,75,28,17,Konrad Faber
263116,Lasse Rieß,Men's Football,180,75,25,17,Lasse Rieß
263153,Johan Arath Gómez,Men's Football,180,75,25,21,Johan Arath Gómez
263259,Ilias Bronkhorst,Men's Football,180,75,29,16,Ilias Bronkhorst
263271,Aidomo Emakhu,Men's Football,180,75,22,31,Aidomo Emakhu
263272,Philipp Schulze,Men's Football,180,75,23,17,Philipp Schulze
263295,Mamadou Mbacke,Men's Football,180,75,23,52,Mamadou Fall
263303,Michał Król,Men's Football,180,75,26,11,Michał Król
263389,Metehan Mimaroğlu,Men's Football,180,75,32,33,Metehan Mimaroğlu
263413,Roko Šimić,Men's Football,180,75,23,32,Roko Šimić
263436,Guillermo Balzi,Men's Football,180,75,25,8,Guillermo Balzi
263501,Bautista Kociubinski,Men's Football,180,75,25,8,Bautista Kociubinski
263503,Ezequiel Naya,Men's Football,180,75,25,8,Ezequiel Naya
263561,Dane Murray,Men's Football,180,75,23,30,Dane Murray
263574,Ricardinho,Men's Football,180,75,28,7,Ricardo Jorge Oliveira António
263619,Vic Chambaere,Men's Football,180,75,23,4,Vic Chambaere
263637,Lennard Hartjes,Men's Football,180,75,23,16,Lennard Hartjes
263654,Dion De Neve,Men's Football,180,75,25,4,Dion De Neve
263686,Alex Mitchell,Men's Football,180,75,24,5,Alex Mitchell
263703,Henry Lawrence,Men's Football,180,75,24,5,Henry Lawrence
263748,Alessio Besio,Men's Football,180,75,22,25,Alessio Besio
263826,Alejandro Organista,Men's Football,180,75,26,42,Alejandro Organista
263837,Miguel Puche,Men's Football,180,75,25,1,Miguel Puche García
263918,Liam Thompson,Men's Football,180,75,24,5,Liam Thompson
263941,Chapela,Men's Football,180,75,27,1,Iván Chapela López
264027,Sacha Delaye,Men's Football,180,75,24,2,Sacha Delaye
264137,Owen Gene,Men's Football,180,75,23,2,Owen Gene
264200,Cameron Humphreys,Men's Football,180,75,22,5,Cameron Humphreys
264228,Naim García,Men's Football,180,75,24,1,Naim García García
264270,Jorge More,Men's Football,180,75,25,1,Jorge Moreno San Vidal
